year,brand_id,user_id,Total_Nodes,Total_Sessions,Total_Stories
2021,28,19911,29,46,2
2021,28,19937,48,124,8
2021,28,19938,50,113,5
2021,28,19946,19,19,1
2021,28,19947,7,13,1
2021,28,19948,36,85,3
2021,28,19949,8,13,3
2021,28,19950,36,115,4
2021,28,19951,61,337,9
2021,28,19952,34,53,3
2021,28,19953,35,99,4
2021,28,19954,42,385,9
2021,28,19955,41,332,9
2021,28,19956,40,355,6
2021,28,19957,32,304,5
2021,28,19958,26,177,2
2021,28,19959,38,346,9
2021,28,20004,50,121,9
2021,28,20005,39,121,3
2021,28,20006,40,113,3
2021,28,20007,31,54,2
2021,28,20008,18,45,3
2021,28,20010,8,14,1
2021,28,20011,13,13,1
2021,28,20019,7,8,1
2021,28,20020,25,90,3
2021,28,20021,5,11,1
2021,28,20024,10,13,2
2021,28,20025,16,16,1
2021,28,20026,6,12,1
2021,28,20027,16,16,1
2021,28,20028,9,16,4
2021,28,20029,5,7,2
2021,28,20031,6,8,1
2021,28,20033,19,33,1
2021,28,20034,17,31,1
2021,28,20035,28,38,2
2021,28,20036,31,69,2
2021,28,20037,26,41,2
2021,28,20038,39,87,4
2021,28,20039,82,1084,25
2021,28,20113,54,1120,7
2021,28,20114,9,28,1
2021,28,20118,90,713,23
2021,28,20320,27,210,7
2021,28,20321,33,103,8
2021,28,20322,23,113,8
2021,28,20323,45,408,15
2021,28,20324,7,20,3
2021,28,20325,30,137,8
2021,28,20463,22,28,2
2021,28,20464,25,41,5
2021,28,20465,23,85,5
2021,28,20467,25,35,4
2021,28,20471,37,126,6
2021,28,20472,18,27,1
2021,28,20473,42,91,6
2021,28,20474,18,54,1
2021,28,20475,21,35,3
2021,28,20607,27,133,8
2021,28,20608,36,133,12
2021,28,20609,22,114,9
2021,28,20610,34,143,12
2021,28,20612,28,119,10
2021,28,20613,61,175,16
2021,28,20614,40,179,14
2021,28,20615,36,119,13
2021,28,20616,47,162,16
2021,28,20617,28,103,9
2021,28,20618,39,153,15
2021,28,20619,56,189,19
2021,28,20620,41,184,16
2021,28,20621,22,68,8
2021,28,20622,39,165,12
2021,28,20623,62,183,15
2021,28,20625,34,120,13
2021,28,20626,31,223,12
2021,28,20627,27,121,10
2021,28,20628,34,145,13
2021,28,20629,33,159,13
2021,28,20630,40,211,13
2021,28,20631,39,161,16
2021,28,20632,49,140,12
2021,28,20633,41,212,16
2021,28,20634,27,91,10
2021,28,20635,10,19,2
2021,28,20636,19,47,4
2021,28,20637,20,72,3
2021,28,20638,15,28,2
2021,28,20639,4,11,2
2021,28,20640,21,63,6
2021,28,20641,20,38,6
2021,28,20643,6,8,2
2021,28,20646,3,3,1
2021,28,20723,9,12,3
2021,28,20724,17,34,5
2021,28,20728,8,31,3
2021,28,20731,14,58,4
2021,28,20797,22,109,6
2021,28,20798,9,48,4
2021,28,20799,19,66,7
2021,28,20800,18,112,7
2021,28,20824,25,110,6
2021,28,20826,26,78,7
2021,28,20828,22,124,8
2021,28,20829,20,62,7
2021,28,21008,25,164,10
2021,28,21009,28,198,10
2021,28,21010,28,124,12
2021,28,21011,27,205,9
2021,28,21012,27,118,9
2021,28,21013,27,94,10
2021,28,21014,27,147,10
2021,28,21015,26,161,10
2021,28,21016,30,143,10
2021,28,21017,26,136,10
2021,28,21019,23,70,6
2021,28,21020,25,244,8
2021,28,21021,24,131,10
2021,28,21022,29,89,10
2021,28,21023,27,161,10
2021,28,21024,27,100,10
2021,28,21025,27,119,10
2021,28,21026,27,154,10
2021,28,21146,21,43,2
2021,28,21147,3,3,1
2021,28,21148,48,105,8
2021,28,21149,12,16,3
2021,28,21150,25,34,2
2021,28,21151,41,73,5
2021,28,21153,12,17,1
2021,28,21154,30,59,2
2021,28,21157,16,41,4
2021,28,21158,54,119,9
2021,28,21159,19,25,4
2021,28,21209,3,9,3
2021,28,21213,10,40,4
2021,28,21214,2,2,1
2021,28,21215,17,38,7
2021,28,21228,22,66,6
2021,28,21229,29,113,13
2021,28,21230,9,49,2
2021,28,21231,22,67,6
2021,28,21232,11,29,3
2021,28,21233,21,72,8
2021,28,21235,26,91,8
2021,28,21236,42,175,17
2021,28,21242,18,87,7
2021,28,21246,10,10,1
2021,28,21247,36,185,17
2021,28,21248,23,453,7
2021,28,21250,9,15,3
2021,28,21254,3,3,1
2021,28,21258,11,106,5
2021,28,21269,16,69,6
2021,28,21337,19,84,9
2021,28,21533,11,54,4
2021,28,21537,27,104,9
2021,28,21538,21,73,8
2021,28,21540,26,115,9
2021,28,21541,26,80,9
2021,28,21545,12,47,5
2021,28,21554,2,3,1
2021,28,21615,26,105,10
2021,28,21616,26,124,10
2021,28,21617,29,121,10
2021,28,21618,29,118,10
2021,28,21619,24,118,11
2021,28,21620,27,129,8
2021,28,21621,27,91,10
2021,28,21622,29,153,10
2021,28,21623,22,101,10
2021,28,21624,19,98,8
2021,28,21625,25,110,11
2021,28,21626,28,113,9
2021,28,21628,2,2,1
2021,28,21653,26,135,12
2021,28,21655,28,119,11
2021,28,21656,30,158,12
2021,28,21657,26,99,10
2021,28,21658,25,97,9
2021,28,21659,27,113,11
2021,28,21660,27,89,10
2021,28,21662,25,134,10
2021,28,21665,26,108,10
2021,28,21667,26,114,10
2021,28,21669,26,109,7
2021,28,21671,27,115,12
2021,28,21672,26,102,10
2021,28,21673,24,90,10
2021,28,21750,10,34,7
2021,28,21751,28,85,9
2021,28,21892,4,4,1
2021,28,21919,12,53,4
2021,28,21920,18,68,6
2021,28,22026,5,10,1
2021,28,22027,2,2,1
2021,28,22028,13,19,1
2021,28,22029,16,25,1
2021,28,22031,5,5,1
2021,28,22032,7,11,1
2021,28,22033,2,2,1
2021,28,22034,12,21,2
2021,28,22035,8,11,1
2021,28,22036,62,273,13
2021,28,22037,8,19,1
2021,28,22038,8,47,1
2021,28,22040,9,12,1
2021,28,22042,10,21,1
2021,28,22044,22,149,5
2021,28,22045,19,79,4
2021,28,22046,23,60,7
2021,28,22048,20,53,6
2021,28,22061,8,24,2
2021,28,22089,22,180,10
2021,28,22090,22,146,9
2021,28,22091,18,177,8
2021,28,22093,28,127,6
2021,28,22094,20,43,4
2021,28,22095,21,66,4
2021,28,22096,11,49,2
2021,28,22097,26,57,6
2021,28,22098,25,73,6
2021,28,22099,16,53,3
2021,28,22105,27,95,11
2021,28,22108,19,38,4
2021,28,22113,27,99,11
2021,28,22114,7,15,2
2021,28,22117,21,105,10
2021,28,22120,21,99,10
2021,28,22121,11,51,6
2021,28,22122,22,106,7
2021,28,22123,13,31,3
2021,28,22125,27,96,10
2021,28,22126,24,54,7
2021,28,22128,14,70,6
2021,28,22129,27,172,10
2021,28,22131,26,127,10
2021,28,22132,21,89,9
2021,28,22134,17,64,7
2021,28,22135,21,92,10
2021,28,22136,22,114,10
2021,28,22137,31,150,15
2021,28,22138,8,12,2
2021,28,22139,27,197,12
2021,28,22142,14,35,5
2021,28,22143,27,99,10
2021,28,22145,15,66,8
2021,28,22146,26,122,10
2021,28,22147,24,122,10
2021,28,22148,13,74,7
2021,28,22153,21,91,9
2021,28,22154,21,87,9
2021,28,22155,12,54,8
2021,28,22156,9,24,3
2021,28,22157,12,33,4
2021,28,22175,25,58,6
2021,28,22177,31,125,14
2021,28,22179,24,106,10
2021,28,22180,23,76,7
2021,28,22184,20,93,5
2021,28,22186,23,46,5
2021,28,22188,21,68,5
2021,28,22192,18,44,5
2021,28,22193,26,55,5
2021,28,22194,16,46,6
2021,28,22195,20,118,9
2021,28,22196,21,99,10
2021,28,22197,19,49,5
2021,28,22198,31,60,6
2021,28,22199,24,110,10
2021,28,22201,23,83,10
2021,28,22202,21,95,10
2021,28,22208,28,93,11
2021,28,22209,26,85,10
2021,28,22210,16,41,5
2021,28,22213,8,26,3
2021,28,22216,9,41,8
2021,28,22219,15,53,7
2021,28,22221,26,88,10
2021,28,22222,8,16,2
2021,28,22224,22,90,10
2021,28,22225,17,37,4
2021,28,22226,22,89,10
2021,28,22228,10,74,7
2021,28,22229,22,87,10
2021,28,22230,18,72,8
2021,28,22233,16,37,3
2021,28,22234,21,114,8
2021,28,22235,22,82,10
2021,28,22237,13,52,7
2021,28,22238,20,45,5
2021,28,22240,20,88,10
2021,28,22241,21,91,10
2021,28,22242,20,86,10
2021,28,22243,23,63,6
2021,28,22244,17,67,9
2021,28,22245,13,45,7
2021,28,22246,25,102,12
2021,28,22247,18,49,6
2021,28,22248,16,81,8
2021,28,22250,22,73,8
2021,28,22253,21,86,10
2021,28,22254,21,91,10
2021,28,22256,21,89,10
2021,28,22257,21,92,10
2021,28,22259,21,84,10
2021,28,22261,21,140,10
2021,28,22262,21,126,10
2021,28,22263,22,126,10
2021,28,22264,19,78,10
2021,28,22265,22,131,11
2021,28,22266,19,78,8
2021,28,22267,7,29,4
2021,28,22268,26,114,11
2021,28,22269,21,110,10
2021,28,22270,19,75,9
2021,28,22271,39,247,15
2021,28,22272,20,93,10
2021,28,22273,19,98,9
2021,28,22274,19,57,7
2021,28,22277,23,63,5
2021,28,22278,21,48,5
2021,28,22280,18,87,8
2021,28,22281,25,127,10
2021,28,22283,8,11,1
2021,28,22311,25,126,10
2021,28,22315,21,97,9
2021,28,22316,31,121,10
2021,28,22318,30,156,14
2021,28,22319,24,90,8
2021,28,22320,5,9,2
2021,28,22322,23,160,10
2021,28,22325,20,90,6
2021,28,22327,30,130,10
2021,28,22329,24,99,8
2021,28,22330,24,138,10
2021,28,22331,26,106,11
2021,28,22332,27,106,10
2021,28,22333,19,89,9
2021,28,22334,23,99,11
2021,28,22335,25,146,10
2021,28,22336,20,77,10
2021,28,22339,26,132,10
2021,28,22340,11,36,4
2021,28,22341,25,176,12
2021,28,22342,24,137,10
2021,28,22343,21,81,10
2021,28,22344,24,108,10
2021,28,22346,22,77,8
2021,28,22347,28,146,10
2021,28,22348,19,62,7
2021,28,22349,21,41,5
2021,28,22351,28,78,8
2021,28,22353,14,55,8
2021,28,22354,20,88,5
2021,28,22355,24,111,9
2021,28,22356,18,71,7
2021,28,22357,19,83,8
2021,28,22358,23,77,8
2021,28,22359,7,19,1
2021,28,22360,22,77,9
2021,28,22361,27,145,10
2021,28,22362,27,99,11
2021,28,22364,27,91,10
2021,28,22365,31,125,9
2021,28,22366,26,95,8
2021,28,22367,26,218,11
2021,28,22368,12,48,4
2021,28,22369,31,93,9
2021,28,22370,26,91,10
2021,28,22371,27,140,10
2021,28,22372,26,109,10
2021,28,22374,26,90,10
2021,28,22375,29,133,11
2021,28,22376,26,86,10
2021,28,22377,24,84,10
2021,28,22378,24,63,8
2021,28,22379,26,65,7
2021,28,22380,16,50,5
2021,28,22386,27,69,6
2021,28,22389,15,39,4
2021,28,22390,26,103,10
2021,28,22391,26,86,10
2021,28,22399,24,105,10
2021,28,22402,21,94,10
2021,28,22451,28,99,11
2021,28,22453,27,118,11
2021,28,22462,25,153,10
2021,28,22463,20,64,7
2021,28,22464,9,13,2
2021,28,22465,30,107,10
2021,28,22467,25,89,9
2021,28,22468,21,88,8
2021,28,22470,25,81,9
2021,28,22471,22,67,7
2021,28,22472,27,87,7
2021,28,22473,23,91,10
2021,28,22474,31,96,10
2021,28,22475,28,110,9
2021,28,22482,17,88,8
2021,28,22484,21,54,5
2021,28,22485,27,94,10
2021,28,22486,20,81,9
2021,28,22488,22,101,6
2021,28,22489,21,37,5
2021,28,22490,21,41,5
2021,28,22491,22,65,7
2021,28,22492,27,109,11
2021,28,22493,17,35,5
2021,28,22494,29,140,13
2021,28,22495,22,83,10
2021,28,22496,26,112,10
2021,28,22497,29,98,9
2021,28,22499,16,44,4
2021,28,22500,20,50,5
2021,28,22501,21,81,10
2021,28,22502,18,71,9
2021,28,22503,14,83,6
2021,28,22506,21,91,10
2021,28,22507,21,77,6
2021,28,22508,21,99,9
2021,28,22509,21,83,10
2021,28,22510,21,89,10
2021,28,22511,20,95,12
2021,28,22512,20,41,5
2021,28,22513,31,124,13
2021,28,22514,23,107,10
2021,28,22516,7,7,1
2021,28,22517,20,104,7
2021,28,22519,21,140,10
2021,28,22520,22,92,10
2021,28,22521,15,76,10
2021,28,22523,20,54,5
2021,28,22525,21,47,5
2021,28,22526,21,81,10
2021,28,22527,21,47,5
2021,28,22528,22,98,8
2021,28,22529,19,100,10
2021,28,22530,20,70,9
2021,28,22531,9,29,3
2021,28,22532,19,89,8
2021,28,22533,20,117,10
2021,28,22534,21,82,10
2021,28,22535,13,54,7
2021,28,22536,15,71,7
2021,28,22537,20,71,5
2021,28,22539,21,94,10
2021,28,22540,8,8,1
2021,28,22541,19,68,8
2021,28,22542,22,86,8
2021,28,22545,22,113,10
2021,28,22546,22,92,10
2021,28,22547,21,105,10
2021,28,22548,15,59,7
2021,28,22549,21,94,10
2021,28,22550,21,78,9
2021,28,22551,22,84,9
2021,28,22552,30,69,8
2021,28,22553,20,87,10
2021,28,22554,13,41,4
2021,28,22555,23,106,10
2021,28,22556,21,134,10
2021,28,22557,18,79,10
2021,28,22558,17,78,8
2021,28,22559,18,81,7
2021,28,22562,16,97,8
2021,28,22563,13,65,8
2021,28,22564,20,85,10
2021,28,22565,9,37,5
2021,28,22566,10,28,3
2021,28,22567,20,94,10
2021,28,22569,21,142,10
2021,28,22570,22,91,10
2021,28,22571,21,78,10
2021,28,22572,14,18,2
2021,28,22592,15,98,6
2021,28,22593,32,109,10
2021,28,22594,21,84,10
2021,28,22596,21,93,10
2021,28,22597,22,110,9
2021,28,22598,18,102,9
2021,28,22599,20,76,6
2021,28,22600,26,66,6
2021,28,22601,20,112,9
2021,28,22603,20,45,5
2021,28,22604,21,104,11
2021,28,22605,21,100,10
2021,28,22606,19,109,9
2021,28,22607,21,92,10
2021,28,22608,21,72,6
2021,28,22609,21,59,8
2021,28,22610,21,103,10
2021,28,22612,17,54,7
2021,28,22613,21,85,10
2021,28,22616,21,105,10
2021,28,22617,20,42,5
2021,28,22618,20,48,5
2021,28,22619,21,120,10
2021,28,22620,21,117,10
2021,28,22621,21,117,10
2021,28,22622,17,84,10
2021,28,22623,21,97,10
2021,28,22625,17,58,6
2021,28,22626,19,66,8
2021,28,22627,21,95,10
2021,28,22630,20,93,10
2021,28,22631,24,86,8
2021,28,22632,13,43,6
2021,28,22633,6,11,2
2021,28,22634,15,87,8
2021,28,22637,16,110,10
2021,28,22638,22,110,10
2021,28,22640,16,87,8
2021,28,22641,20,77,10
2021,28,22642,20,93,8
2021,28,22643,22,49,5
2021,28,22644,22,70,7
2021,28,22645,18,79,10
2021,28,22646,22,95,10
2021,28,22647,15,55,8
2021,28,22651,19,46,7
2021,28,22652,19,97,10
2021,28,22653,17,71,8
2021,28,22654,5,28,4
2021,28,22655,18,79,7
2021,28,22657,24,92,8
2021,28,22659,25,78,8
2021,28,22661,24,60,7
2021,28,22663,26,107,11
2021,28,22666,29,101,10
2021,28,22667,27,96,10
2021,28,22668,27,143,10
2021,28,22669,26,114,10
2021,28,22670,29,109,10
2021,28,22671,27,110,10
2021,28,22672,26,142,10
2021,28,22673,27,96,10
2021,28,22674,19,61,8
2021,28,22675,25,165,10
2021,28,22676,31,113,11
2021,28,22677,23,156,10
2021,28,22678,32,85,10
2021,28,22679,27,140,10
2021,28,22680,27,130,10
2021,28,22681,29,159,12
2021,28,22682,27,94,10
2021,28,22683,22,77,9
2021,28,22769,10,27,4
2021,28,22770,30,95,5
2021,28,22771,8,17,4
2021,28,22772,22,41,5
2021,28,22904,21,88,10
2021,28,22905,22,90,10
2021,28,22906,19,67,6
2021,28,22908,23,82,5
2021,28,22909,21,129,8
2021,28,22910,25,102,12
2021,28,22911,40,199,20
2021,28,22913,21,92,9
2021,28,22925,26,118,12
2021,28,22926,25,136,9
2021,28,22927,25,107,9
2021,28,22928,25,107,9
2021,28,22929,27,91,10
2021,28,22930,25,99,10
2021,28,22931,27,105,9
2021,28,22932,25,87,11
2021,28,22933,25,137,10
2021,28,22934,27,95,10
2021,28,22935,25,76,6
2021,28,22936,27,154,10
2021,28,22937,27,99,10
2021,28,22938,27,111,9
2021,28,22939,12,32,4
2021,28,22940,26,127,10
2021,28,22941,27,115,10
2021,28,22943,29,100,11
2021,28,22945,27,139,10
2021,28,22946,29,167,11
2021,28,22948,27,127,10
2021,28,22949,26,121,10
2021,28,22950,27,99,10
2021,28,22951,20,64,7
2021,28,22952,27,95,10
2021,28,22953,26,102,10
2021,28,22954,27,84,10
2021,28,22955,25,98,10
2021,28,22956,25,83,10
2021,28,22957,28,127,10
2021,28,22958,27,101,10
2021,28,22959,23,87,10
2021,28,22960,23,70,8
2021,28,22962,24,109,9
2021,28,22963,29,147,11
2021,28,22964,29,104,11
2021,28,22965,27,135,10
2021,28,22966,27,114,10
2021,28,22967,28,94,10
2021,28,22968,32,117,10
2021,28,22969,26,100,11
2021,28,22971,24,94,11
2021,28,22972,27,148,10
2021,28,22973,28,97,11
2021,28,22974,24,92,10
2021,28,22975,27,91,10
2021,28,22977,25,142,10
2021,28,22978,27,104,10
2021,28,22979,27,93,10
2021,28,22980,27,142,10
2021,28,22981,26,89,10
2021,28,22984,23,101,11
2021,28,22985,27,91,10
2021,28,22986,25,100,11
2021,28,22987,26,112,10
2021,28,22988,27,147,10
2021,28,22989,28,160,11
2021,28,22990,28,97,11
2021,28,22991,25,85,8
2021,28,22993,27,143,10
2021,28,22994,27,65,7
2021,28,22995,26,119,8
2021,28,22996,19,109,8
2021,28,22997,27,165,10
2021,28,22998,27,102,10
2021,28,22999,26,124,12
2021,28,23000,27,130,10
2021,28,23001,27,119,10
2021,28,23007,28,86,10
2021,28,23008,27,106,10
2021,28,23009,26,103,11
2021,28,23010,24,111,10
2021,28,23011,26,107,14
2021,28,23012,26,124,10
2021,28,23013,24,91,8
2021,28,23014,25,102,10
2021,28,23015,25,96,10
2021,28,23016,26,86,10
2021,28,23017,27,115,11
2021,28,23018,19,90,9
2021,28,23019,27,118,10
2021,28,23020,22,68,8
2021,28,23022,27,115,10
2021,28,23023,27,103,10
2021,28,23024,27,186,10
2021,28,23025,26,105,10
2021,28,23026,27,142,10
2021,28,23027,27,122,11
2021,28,23028,26,102,10
2021,28,23029,26,101,10
2021,28,23030,28,99,11
2021,28,23031,27,97,10
2021,28,23050,28,368,11
2021,28,23051,26,122,11
2021,28,23052,31,131,13
2021,28,23053,24,92,6
2021,28,23054,22,108,5
2021,28,23055,25,132,9
2021,28,23058,34,172,14
2021,28,23059,25,171,6
2021,28,23060,10,92,3
2021,28,23061,37,159,10
2021,28,23062,27,262,10
2021,28,23063,31,204,15
2021,28,23064,35,128,12
2021,28,23065,27,98,10
2021,28,23066,28,99,9
2021,28,23067,24,110,8
2021,28,23068,27,104,10
2021,28,23069,26,127,10
2021,28,23070,21,97,8
2021,28,23071,25,119,10
2021,28,23072,10,46,2
2021,28,23074,15,43,5
2021,28,23075,26,90,8
2021,28,23076,19,35,5
2021,28,23077,22,97,4
2021,28,23078,26,118,10
2021,28,23079,27,83,9
2021,28,23080,25,122,10
2021,28,23081,12,23,3
2021,28,23082,24,86,10
2021,28,23083,17,46,3
2021,28,23084,20,82,6
2021,28,23085,25,90,10
2021,28,23086,20,248,9
2021,28,23088,11,30,2
2021,28,23089,24,80,9
2021,28,23090,30,77,7
2021,28,23091,17,52,5
2021,28,23092,10,62,2
2021,28,23093,11,50,3
2021,28,23094,40,133,12
2021,28,23095,33,116,8
2021,28,23096,14,42,4
2021,28,23097,10,23,2
2021,28,23098,21,64,6
2021,28,23101,21,154,10
2021,28,23102,22,96,10
2021,28,23103,21,145,10
2021,28,23104,24,63,6
2021,28,23105,18,66,7
2021,28,23256,33,65,4
2021,28,23257,9,17,3
2021,28,23258,12,20,3
2021,28,23259,10,60,2
2021,28,23260,5,11,1
2021,28,23261,11,12,1
2021,28,23262,22,63,4
2021,28,23263,4,23,1
2021,28,23265,20,49,2
2021,28,23266,8,11,2
2021,28,23267,8,10,2
2021,28,23268,8,10,2
2021,28,23333,21,105,10
2021,28,23334,16,78,7
2021,28,23336,27,163,9
2021,28,23337,23,93,8
2021,28,23340,26,120,10
2021,28,23343,8,11,2
2021,28,23365,20,101,10
2021,28,23382,27,163,10
2021,28,23383,26,95,10
2021,28,23385,24,101,10
2021,28,23387,27,117,10
2021,28,23388,26,102,10
2021,28,23389,22,64,9
2021,28,23391,27,119,12
2021,28,23392,26,102,11
2021,28,23393,27,209,10
2021,28,23394,26,100,10
2021,28,23395,26,138,10
2021,28,23397,24,100,10
2021,28,23399,26,123,11
2021,28,23400,28,182,10
2021,28,23401,26,120,10
2021,28,23402,27,115,10
2021,28,23403,28,91,10
2021,28,23404,27,150,9
2021,28,23405,27,140,10
2021,28,23406,28,122,10
2021,28,23407,27,141,11
2021,28,23446,23,90,10
2021,28,23450,26,213,10
2021,28,23455,27,111,10
2021,28,23472,6,13,4
2021,28,23473,8,30,2
2021,28,23474,8,23,2
2021,28,23475,9,28,2
2021,28,23476,9,38,2
2021,28,23477,9,57,2
2021,28,23478,9,61,2
2021,28,23479,9,54,2
2021,28,23480,8,36,2
2021,28,23481,10,54,2
2021,28,23482,9,51,2
2021,28,23483,9,53,4
2021,28,23484,9,31,2
2021,28,23485,9,24,2
2021,28,23486,8,50,2
2021,28,23487,8,41,2
2021,28,23488,8,31,2
2021,28,23489,9,39,2
2021,28,23490,19,99,9
2021,28,23491,11,33,2
2021,28,23492,9,15,3
2021,28,23493,11,16,2
2021,28,23508,6,17,1
2021,28,23509,5,16,1
2021,28,23510,9,22,2
2021,28,23511,9,15,3
2021,28,23512,8,13,2
2021,28,23513,8,21,3
2021,28,23515,16,31,4
2021,28,23516,5,6,1
2021,28,23517,8,17,3
2021,28,23518,8,11,2
2021,28,23519,8,10,2
2021,28,23520,3,3,1
2021,28,23521,27,196,10
2021,28,23522,26,101,10
2021,28,23524,22,92,10
2021,28,23525,26,119,11
2021,28,23526,25,120,11
2021,28,23530,24,143,8
2021,28,23532,27,113,10
2021,28,23533,27,132,10
2021,28,23534,38,95,8
2021,28,23535,41,109,7
2021,28,23536,49,148,6
2021,28,23537,13,21,4
2021,28,23538,27,79,3
2021,28,23539,39,133,7
2021,28,23540,25,154,10
2021,28,23541,6,10,1
2021,28,23542,4,9,1
2021,28,23543,2,9,1
2021,28,23547,22,70,8
2021,28,23548,26,213,7
2021,28,23549,24,113,11
2021,28,23550,22,58,3
2021,28,23551,12,38,3
2021,28,23552,19,58,2
2021,28,23553,15,45,4
2021,28,23554,11,53,3
2021,28,23555,16,59,3
2021,28,23556,36,131,7
2021,28,23557,20,109,9
2021,28,23558,18,49,3
2021,28,23559,60,231,7
2021,28,23561,13,53,4
2021,28,23562,10,18,2
2021,28,23563,45,107,4
2021,28,23564,8,23,3
2021,28,23565,9,59,2
2021,28,23566,21,63,4
2021,28,23567,74,286,11
2021,28,23568,30,97,4
2021,28,23569,75,205,15
2021,28,23571,8,13,1
2021,28,23572,8,17,3
2021,28,23573,17,38,4
2021,28,23574,9,17,2
2021,28,23575,14,20,3
2021,28,23576,6,39,1
2021,28,23577,7,12,2
2021,28,23578,4,25,1
2021,28,23579,4,12,1
2021,28,23581,4,9,1
2021,28,23583,2,6,1
2021,28,23584,5,12,2
2021,28,23585,12,30,3
2021,28,23588,8,11,2
2021,28,23590,16,25,2
2021,28,23591,9,18,2
2021,28,23592,13,17,2
2021,28,23593,12,26,3
2021,28,23594,7,9,2
2021,28,23597,27,143,10
2021,28,23618,28,104,11
2021,28,23637,27,123,10
2021,28,23638,27,138,12
2021,28,23639,26,115,10
2021,28,23640,27,149,10
2021,28,23641,10,17,3
2021,28,23642,27,158,10
2021,28,23644,25,130,11
2021,28,23645,26,115,11
2021,28,23646,27,175,10
2021,28,23652,6,18,2
2021,28,23653,15,38,6
2021,28,23654,8,20,2
2021,28,23664,19,86,10
2021,28,23668,21,121,10
2021,28,23669,18,63,8
2021,28,23673,12,22,3
2021,28,23676,14,19,2
2021,28,23689,11,58,1
2021,28,23690,12,56,1
2021,28,23691,7,27,1
2021,28,23692,31,165,7
2021,28,23693,30,129,3
2021,28,23694,37,692,6
2021,28,23695,24,211,6
2021,28,23696,38,188,7
2021,28,23697,26,58,6
2021,28,23699,21,100,10
2021,28,23714,24,74,8
2021,28,23716,22,59,6
2021,28,23717,26,87,10
2021,28,23718,29,86,11
2021,28,23719,15,34,6
2021,28,23720,6,8,2
2021,28,23721,25,81,10
2021,28,23722,9,67,7
2021,28,23723,26,94,10
2021,28,23724,20,74,7
2021,28,23725,21,89,10
2021,28,23726,27,111,10
2021,28,23727,23,130,8
2021,28,23736,20,64,7
2021,28,23738,44,185,7
2021,28,23739,35,244,7
2021,28,23740,30,164,6
2021,28,23741,37,200,7
2021,28,23742,33,88,4
2021,28,23743,41,250,9
2021,28,23744,18,40,1
2021,28,23745,20,115,10
2021,28,23808,29,110,9
2021,28,23809,27,61,6
2021,28,23810,13,55,2
2021,28,23811,18,82,2
2021,28,23812,25,77,4
2021,28,23813,17,46,5
2021,28,23814,36,192,14
2021,28,23815,28,162,11
2021,28,23816,27,145,10
2021,28,23817,26,175,10
2021,28,23818,27,145,10
2021,28,23819,26,198,10
2021,28,23820,23,183,10
2021,28,23821,26,111,10
2021,28,23822,25,157,10
2021,28,23823,27,109,10
2021,28,23824,31,175,11
2021,28,23825,27,157,10
2021,28,23826,27,119,11
2021,28,23827,23,110,10
2021,28,23828,25,102,10
2021,28,23829,27,112,10
2021,28,23830,27,115,10
2021,28,23831,26,123,10
2021,28,23832,27,182,10
2021,28,23833,26,164,10
2021,28,23834,27,199,10
2021,28,23835,27,141,10
2021,28,23836,27,102,10
2021,28,23837,22,83,5
2021,28,23838,29,119,10
2021,28,23839,9,21,2
2021,28,23840,5,7,1
2021,28,23841,27,112,10
2021,28,23842,33,91,9
2021,28,23843,24,107,10
2021,28,23844,27,82,7
2021,28,23845,3,12,3
2021,28,23846,24,106,10
2021,28,23847,25,118,10
2021,28,23963,25,126,11
2021,28,23964,25,142,10
2021,28,23965,22,79,6
2021,28,23966,5,6,1
2021,28,23967,3,7,2
2021,28,23969,11,46,4
2021,28,23970,8,14,2
2021,28,23973,24,123,10
2021,28,23974,25,200,10
2021,28,23975,16,60,4
2021,28,23976,29,124,11
2021,28,23977,25,82,7
2021,28,23978,26,115,10
2021,28,23979,27,133,11
2021,28,23980,27,156,9
2021,28,23981,22,152,5
2021,28,23982,11,18,1
2021,28,23983,26,147,10
2021,28,23984,28,74,7
2021,28,23985,22,95,8
2021,28,23986,27,100,8
2021,28,23987,26,130,9
2021,28,23988,15,95,5
2021,28,23989,19,60,4
2021,28,23990,27,133,9
2021,28,24004,36,99,10
2021,28,24005,15,34,3
2021,28,24007,26,140,10
2021,28,24008,25,88,10
2021,28,24009,26,107,10
2021,28,24010,26,139,10
2021,28,24011,12,26,3
2021,28,24012,25,102,10
2021,28,24013,31,109,11
2021,28,24014,15,72,6
2021,28,24037,4,5,1
2021,28,24039,7,7,1
2021,28,24041,8,8,1
2021,28,24042,8,8,1
2021,28,24043,9,11,1
2021,28,24044,5,5,1
2021,28,24116,29,110,11
2021,28,24121,27,135,10
2021,28,24122,26,104,10
2021,28,24123,24,99,11
2021,28,24124,26,112,10
2021,28,24125,27,72,6
2021,28,24126,23,72,8
2021,28,24127,25,110,10
2021,28,24128,23,92,7
2021,28,24129,29,131,10
2021,28,24130,24,163,11
2021,28,24131,14,46,4
2021,28,24132,24,98,10
2021,28,24133,27,89,7
2021,28,24134,26,79,7
2021,28,24135,13,18,2
2021,28,24136,7,10,2
2021,28,24137,19,27,3
2021,28,24138,19,30,4
2021,28,24139,8,11,2
2021,28,24143,21,66,8
2021,28,24144,10,81,4
2021,28,24145,19,99,9
2021,28,24146,15,53,5
2021,28,24165,19,36,4
2021,28,24166,16,46,5
2021,28,24168,26,47,5
